timestamp,cpu_cores,temp_c,ram_total,ram_used,ram_free,swap_total,swap_used,swap_free,disk_read,disk_write,disk_percent,throttled
2026-02-19T17:02:38.731550+00:00,0.0|2.0|0.0|100.0,69.95,8443478016,747896832,7316471808,536854528,0,536854528,427213824,94237184,19.6,throttled=0x0
2026-02-19T17:02:39.739556+00:00,1.0|2.0|1.0|41.6,69.4,8443478016,384630784,7679705088,536854528,0,536854528,427213824,94298624,19.6,throttled=0x0
2026-02-19T17:02:40.747760+00:00,0.0|4.0|0.0|38.6,68.3,8443478016,742457344,7321878528,536854528,0,536854528,427213824,94343680,19.6,throttled=0x0
2026-02-19T17:02:41.759311+00:00,0.0|7.8|0.0|100.0,69.4,8443478016,747814912,7316471808,536854528,0,536854528,427213824,94360064,19.6,throttled=0x0
2026-02-19T17:02:42.769959+00:00,0.0|2.0|0.0|100.0,70.5,8443478016,748060672,7316226048,536854528,0,536854528,427213824,94384640,19.6,throttled=0x0
2026-02-19T17:02:43.786705+00:00,1.0|1.0|14.6|49.0,69.4,8443478016,387170304,7677083648,536854528,0,536854528,427213824,94695936,19.6,throttled=0x0
2026-02-19T17:02:44.878401+00:00,0.9|0.0|1.8|7.3,69.95,8443478016,478380032,7585628160,536854528,0,536854528,427213824,94736896,19.6,throttled=0x0
2026-02-19T17:02:45.890467+00:00,1.0|2.0|6.9|100.0,69.95,8443478016,746717184,7317258240,536854528,0,536854528,427213824,94761472,19.6,throttled=0x0
2026-02-19T17:02:46.904135+00:00,0.0|1.0|3.0|100.0,71.05,8443478016,748421120,7315537920,536854528,0,536854528,427213824,94786048,19.6,throttled=0x0
2026-02-19T17:02:47.912051+00:00,1.0|0.0|3.0|79.2,70.5,8443478016,388366336,7675576320,536854528,0,536854528,427213824,94851584,19.6,throttled=0x0
2026-02-19T17:02:48.922891+00:00,1.0|1.0|0.0|1.0,68.85,8443478016,390479872,7673430016,536854528,0,536854528,427213824,94892544,19.6,throttled=0x0
2026-02-19T17:02:49.936732+00:00,7.8|1.0|0.0|100.0,69.4,8443478016,746307584,7317569536,536854528,0,536854528,427213824,94917120,19.6,throttled=0x0
2026-02-19T17:02:50.947113+00:00,5.0|0.0|0.0|100.0,72.15,8443478016,746291200,7317569536,536854528,0,536854528,427213824,94941696,19.6,throttled=0x0
2026-02-19T17:02:51.955400+00:00,3.0|0.0|8.0|86.0,71.05,8443478016,389693440,7674150912,536854528,0,536854528,427213824,95056384,19.6,throttled=0x0
2026-02-19T17:02:52.965887+00:00,1.0|1.0|10.8|0.0,70.5,8443478016,390004736,7673774080,536854528,0,536854528,427213824,95293952,19.6,throttled=0x0
2026-02-19T17:02:53.975127+00:00,5.9|0.0|0.0|58.8,70.5,8443478016,747503616,7316193280,536854528,0,536854528,427213824,95339008,19.6,throttled=0x0
2026-02-19T17:02:54.988846+00:00,5.9|1.0|0.0|100.0,70.5,8443478016,747487232,7316193280,536854528,0,536854528,427213824,95363584,19.6,throttled=0x0
2026-02-19T17:02:55.997859+00:00,1.0|1.0|0.0|100.0,72.15,8443478016,747470848,7316193280,536854528,0,536854528,427213824,95379968,19.6,throttled=0x0
2026-02-19T17:02:57.007173+00:00,2.9|0.0|1.0|27.7,70.5,8443478016,387366912,7676280832,536854528,0,536854528,427213824,95449600,19.6,throttled=0x0
2026-02-19T17:02:58.018336+00:00,6.9|29.3|0.0|53.5,71.05,8443478016,769540096,7294074880,536854528,0,536854528,427213824,95494656,19.6,throttled=0x0
2026-02-19T17:02:59.030538+00:00,6.1|17.6|1.0|100.0,71.05,8443478016,746831872,7316750336,536854528,0,536854528,427213824,95654400,19.6,throttled=0x0
2026-02-19T17:03:00.040799+00:00,3.0|0.0|0.0|100.0,72.7,8443478016,746766336,7316750336,536854528,0,536854528,427213824,95711744,19.6,throttled=0x0
2026-02-19T17:03:01.149653+00:00,1.8|0.9|13.4|32.4,71.6,8443478016,387137536,7676362752,536854528,0,536854528,427213824,96039424,19.6,throttled=0x0
2026-02-19T17:03:02.159941+00:00,0.0|0.0|3.0|16.8,71.05,8443478016,610287616,7453212672,536854528,0,536854528,427213824,96088576,19.6,throttled=0x0
2026-02-19T17:03:03.171160+00:00,2.0|1.0|6.9|100.0,71.6,8443478016,747241472,7316078592,536854528,0,536854528,427213824,96113152,19.6,throttled=0x0
2026-02-19T17:03:04.181836+00:00,0.0|0.0|4.0|100.0,72.15,8443478016,747225088,7316078592,536854528,0,536854528,427213824,96129536,19.6,throttled=0x0
2026-02-19T17:03:05.192285+00:00,0.0|0.0|3.0|71.6,71.6,8443478016,389840896,7673446400,536854528,0,536854528,427213824,97137152,19.6,throttled=0x0
2026-02-19T17:03:06.200117+00:00,3.0|1.0|5.0|4.0,73.25,8443478016,505561088,7557677056,536854528,0,536854528,427213824,97182208,19.6,throttled=0x0
2026-02-19T17:03:07.211141+00:00,4.0|2.0|100.0|7.0,72.7,8443478016,749731840,7312162816,536854528,0,536854528,428217344,97206784,19.6,throttled=0x0
